Date,Open,High,Low,Close,Adj Close,Volume
2015-09-12,0.639894,0.722641,0.628584,0.673282,0.673282,500667
2015-09-13,0.675253,0.675849,0.585191,0.606063,0.606063,417079
2015-09-14,0.609017,0.614968,0.565270,0.567738,0.567738,480506
2015-09-15,0.567457,0.681666,0.567347,0.615572,0.615572,458473
2015-09-16,0.613986,0.620771,0.581965,0.584859,0.584859,396875
2015-09-17,0.584659,0.585941,0.535627,0.561665,0.561665,576896
2015-09-18,0.561885,0.570247,0.536137,0.549524,0.549524,311954
2015-09-19,0.546896,0.586986,0.536713,0.568002,0.568002,249107
2015-09-20,0.567230,0.610461,0.562089,0.604512,0.604512,327437
2015-09-21,0.606478,0.616159,0.566244,0.592742,0.592742,273485
2015-09-22,0.592929,0.592662,0.558606,0.587528,0.587528,317879
2015-09-23,0.588677,0.592587,0.576749,0.586032,0.586032,131545
2015-09-24,0.588256,0.595355,0.521910,0.534321,0.534321,553296
2015-09-25,0.538537,0.542522,0.468326,0.484995,0.484995,595162
2015-09-26,0.485922,0.518804,0.467278,0.517763,0.517763,243491
2015-09-27,0.521263,0.521263,0.473730,0.474236,0.474236,272237
2015-09-28,0.476128,0.477670,0.367286,0.384464,0.384464,871242
2015-09-29,0.382174,0.446063,0.368253,0.436342,0.436342,603215
2015-09-30,0.436373,0.493700,0.418826,0.488553,0.488553,410031
2015-10-01,0.485685,0.485685,0.433199,0.456069,0.456069,393870
2015-10-02,0.451785,0.456456,0.429898,0.446989,0.446989,144468
2015-10-03,0.447127,0.467166,0.444952,0.452652,0.452652,107585
2015-10-04,0.452107,0.456575,0.435025,0.440186,0.440186,68161
2015-10-05,0.439136,0.443476,0.412178,0.414864,0.414864,154598
2015-10-06,0.410624,0.429548,0.398154,0.427381,0.427381,172539
2015-10-07,0.427296,0.430587,0.393355,0.397955,0.397955,142576
2015-10-08,0.398028,0.412656,0.386102,0.405080,0.405080,202154
2015-10-09,0.426820,0.451890,0.411561,0.425164,0.425164,252512
2015-10-10,0.418994,0.424114,0.408008,0.410284,0.410284,92501
2015-10-11,0.410025,0.417896,0.404061,0.414494,0.414494,66667
2015-10-12,0.414201,0.429002,0.408289,0.408289,0.408289,71458
2015-10-13,0.409537,0.411115,0.392850,0.398384,0.398384,198678
2015-10-14,0.401390,0.401390,0.312786,0.337944,0.337944,627892
2015-10-15,0.338144,0.370114,0.332792,0.363275,0.363275,239879
2015-10-16,0.363738,0.368147,0.338450,0.347493,0.347493,161856
2015-10-17,0.345953,0.364959,0.341318,0.354413,0.354413,203290
2015-10-18,0.354889,0.357688,0.332185,0.335472,0.335472,86626
2015-10-19,0.335399,0.337876,0.310619,0.316146,0.316146,157578
2015-10-20,0.316543,0.324349,0.279492,0.281570,0.281570,248605
2015-10-21,0.279472,0.312796,0.273097,0.290115,0.290115,395022
2015-10-22,0.288597,0.402460,0.272945,0.369069,0.369069,601236
2015-10-23,0.368203,0.398841,0.327330,0.352441,0.352441,573943
2015-10-24,0.352456,0.377087,0.338746,0.368071,0.368071,168727
2015-10-25,0.367821,0.449534,0.366629,0.402351,0.402351,414985
2015-10-26,0.404770,0.493464,0.389802,0.476397,0.476397,709478
2015-10-27,0.461788,0.586504,0.461727,0.567984,0.567984,1205910
2015-10-28,0.568832,0.691596,0.527804,0.656632,0.656632,1554365
2015-10-29,0.658446,0.787637,0.621188,0.787637,0.787637,1487754
2015-10-30,0.789295,0.877512,0.626641,0.674977,0.674977,1574743
2015-10-31,0.678452,0.684805,0.583541,0.594209,0.594209,436854
2015-11-01,0.596945,0.697822,0.582835,0.683901,0.683901,381519
2015-11-02,0.685391,0.712899,0.618729,0.642011,0.642011,742816
2015-11-03,0.645111,0.694279,0.607442,0.657343,0.657343,1237474
2015-11-04,0.655585,0.673793,0.471395,0.584368,0.584368,1989171
2015-11-05,0.585440,0.644428,0.565780,0.588886,0.588886,775751
2015-11-06,0.594893,0.657794,0.562247,0.615058,0.615058,606845
2015-11-07,0.613531,0.626851,0.573551,0.616348,0.616348,591250
2015-11-08,0.608170,0.686349,0.608170,0.682704,0.682704,678710
2015-11-09,0.686066,0.734138,0.625505,0.661073,0.661073,1353062
2015-11-10,0.662384,0.697470,0.608663,0.617506,0.617506,564788
2015-11-11,0.622098,0.624771,0.479863,0.520256,0.520256,840065
2015-11-12,0.523295,0.602174,0.501320,0.588161,0.588161,529355
2015-11-13,0.596048,0.602937,0.555936,0.593589,0.593589,356950
2015-11-14,0.594491,0.594914,0.575739,0.583555,0.583555,244576
2015-11-15,0.585134,0.605186,0.574609,0.595707,0.595707,270685
2015-11-16,0.595574,0.621207,0.587132,0.611119,0.611119,408489
2015-11-17,0.608478,0.678947,0.596899,0.662578,0.662578,752934
2015-11-18,0.652872,0.665200,0.618638,0.651912,0.651912,447006
2015-11-19,0.648890,0.659450,0.614269,0.625185,0.625185,290191
2015-11-20,0.625317,0.625358,0.587919,0.608941,0.608941,404460
2015-11-21,0.611468,0.644376,0.606320,0.642662,0.642662,300201
2015-11-22,0.645049,0.647796,0.631366,0.637357,0.637357,245044
2015-11-23,0.637011,0.638335,0.617761,0.626137,0.626137,292168
2015-11-24,0.625788,0.626648,0.594040,0.597102,0.597102,347701
2015-11-25,0.592881,0.595967,0.562938,0.571047,0.571047,411976
2015-11-26,0.570872,0.598043,0.533820,0.585590,0.585590,627507
2015-11-27,0.584211,0.596693,0.572537,0.577287,0.577287,268581
2015-11-28,0.577387,0.618086,0.573410,0.609048,0.609048,307591
2015-11-29,0.608011,0.608017,0.572353,0.584418,0.584418,298229
2015-11-30,0.585307,0.595948,0.563703,0.579953,0.579953,521048
2015-12-01,0.583405,0.587554,0.565971,0.580260,0.580260,433043
2015-12-02,0.579179,0.582974,0.547958,0.549488,0.549488,338780
2015-12-03,0.547706,0.554121,0.525352,0.536777,0.536777,356886
2015-12-04,0.536736,0.569217,0.530600,0.555950,0.555950,159681
2015-12-05,0.556714,0.577645,0.545628,0.570773,0.570773,154032
2015-12-06,0.573406,0.584008,0.551622,0.553091,0.553091,293663
2015-12-07,0.553636,0.563512,0.523112,0.539225,0.539225,345901
2015-12-08,0.535742,0.548914,0.521900,0.547859,0.547859,297149
2015-12-09,0.549416,0.549343,0.511273,0.521884,0.521884,411239
2015-12-10,0.524139,0.568331,0.518808,0.554424,0.554424,243824
2015-12-11,0.554160,0.611082,0.538732,0.611082,0.611082,526501
2015-12-12,0.612025,0.687065,0.610283,0.642112,0.642112,904554
2015-12-13,0.638540,0.650275,0.615966,0.627269,0.627269,180115
2015-12-14,0.629728,0.666996,0.625323,0.655244,0.655244,371782
2015-12-15,0.653638,0.678699,0.647617,0.674167,0.674167,384642
2015-12-16,0.676135,0.676612,0.649518,0.662024,0.662024,214244
2015-12-17,0.663267,0.666095,0.609008,0.630159,0.630159,429237
2015-12-18,0.628568,0.628970,0.609655,0.617742,0.617742,201938
2015-12-19,0.618680,0.621601,0.596788,0.609649,0.609649,230637
2015-12-20,0.609762,0.633223,0.603490,0.606471,0.606471,316803
2015-12-21,0.607934,0.615079,0.598832,0.604828,0.604828,368705
2015-12-22,0.600935,0.610912,0.581804,0.583132,0.583132,306510
2015-12-23,0.581499,0.593613,0.575622,0.576897,0.576897,225220
2015-12-24,0.577809,0.592138,0.569777,0.578129,0.578129,237507
2015-12-25,0.577279,0.590655,0.577240,0.582884,0.582884,125310
2015-12-26,0.583154,0.601027,0.561421,0.572330,0.572330,284812
2015-12-27,0.571368,0.576974,0.563321,0.573894,0.573894,110283
2015-12-28,0.573888,0.584597,0.559954,0.567575,0.567575,157935
2015-12-29,0.566789,0.589066,0.559817,0.589066,0.589066,145565
2015-12-30,0.589878,0.635020,0.584624,0.615564,0.615564,407747
2015-12-31,0.615658,0.659911,0.613973,0.632996,0.632996,450226
2016-01-01,0.633111,0.647425,0.631572,0.643033,0.643033,139769
2016-01-02,0.642611,0.657693,0.635257,0.635640,0.635640,173305
2016-01-03,0.636526,0.672429,0.633733,0.659769,0.659769,276717
2016-01-04,0.659864,0.663566,0.632412,0.648821,0.648821,235364
2016-01-05,0.647914,0.659463,0.645444,0.647656,0.647656,149841
2016-01-06,0.647555,0.656681,0.638578,0.650161,0.650161,211139
2016-01-07,0.653539,0.665999,0.641771,0.644370,0.644370,442890
2016-01-08,0.644881,0.683263,0.642496,0.679794,0.679794,375861
2016-01-09,0.678907,0.683622,0.670708,0.679824,0.679824,155883
2016-01-10,0.678945,0.689272,0.671741,0.688128,0.688128,269188
2016-01-11,0.688118,0.736548,0.688450,0.730124,0.730124,695955
2016-01-12,0.733219,0.888940,0.722009,0.790495,0.790495,2008285
2016-01-13,0.786663,0.796860,0.748249,0.781063,0.781063,698257
2016-01-14,0.778912,0.824901,0.765679,0.824901,0.824901,521434
2016-01-15,0.821330,0.919300,0.793591,0.847369,0.847369,2743090
2016-01-16,0.856103,0.917621,0.819311,0.855983,0.855983,1727434
2016-01-17,0.856811,0.931466,0.847201,0.930383,0.930383,820822
2016-01-18,0.933775,1.080613,0.927158,1.001081,1.001081,3003179
2016-01-19,0.998463,1.027276,0.918310,0.967266,0.967266,1725730
2016-01-20,0.961476,1.139748,0.955875,1.078974,1.078974,2066084
2016-01-21,1.079594,1.118590,1.045125,1.092217,1.092217,1135376
2016-01-22,1.087620,1.112686,1.027030,1.052341,1.052341,1098584
2016-01-23,1.054339,1.423048,1.048682,1.382777,1.382777,5166816
2016-01-24,1.332217,1.611117,1.332217,1.502596,1.502596,6785803
2016-01-25,1.507116,1.869527,1.437559,1.755229,1.755229,7542172
2016-01-26,1.778735,1.999007,1.390471,1.587427,1.587427,9720502
2016-01-27,1.567253,1.808951,1.527214,1.676882,1.676882,4887026
2016-01-28,1.689448,1.877786,1.644569,1.759762,1.759762,3415650
2016-01-29,1.771247,1.822661,1.615072,1.751464,1.751464,4676967
2016-01-30,1.760421,1.833492,1.684044,1.716434,1.716434,2615008
2016-01-31,1.715093,1.776743,1.534819,1.619410,1.619410,4106390
2016-02-01,1.628996,1.627624,1.483880,1.533553,1.533553,2769449
2016-02-02,1.535980,1.699029,1.497120,1.693606,1.693606,2395883
2016-02-03,1.688254,1.742946,1.625561,1.733999,1.733999,2734519
2016-02-04,1.734232,1.803154,1.665272,1.768688,1.768688,2437102
2016-02-05,1.763412,1.788362,1.705141,1.751028,1.751028,1818413
2016-02-06,1.747462,1.766310,1.704834,1.747903,1.747903,1324993
2016-02-07,1.749248,2.109824,1.749228,2.043527,2.043527,4830456
2016-02-08,2.049497,2.274437,1.982194,2.203291,2.203291,6738975
2016-02-09,2.199965,2.797123,2.197621,2.797123,2.797123,12416320
2016-02-10,2.766632,3.354568,2.609394,3.055276,3.055276,19724793
2016-02-11,3.096983,4.343963,2.985754,4.153554,4.153554,18241486
2016-02-12,4.107308,4.551127,3.498765,3.823394,3.823394,16102012
2016-02-13,3.918562,3.942335,2.888062,3.711966,3.711966,16693410
2016-02-14,3.725069,3.766929,3.064316,3.609127,3.609127,7732814
2016-02-15,3.671670,4.052726,3.474494,3.659505,3.659505,9642377
2016-02-16,3.687164,3.790142,2.822841,3.017685,3.017685,11111258
2016-02-17,2.999419,3.333848,2.447425,2.630936,2.630936,10819270
2016-02-18,2.643162,3.334198,2.392893,3.069874,3.069874,11900907
2016-02-19,3.059867,3.345585,2.994949,3.289288,3.289288,5322354
2016-02-20,3.250625,3.300514,2.865225,3.013975,3.013975,5992148
2016-02-21,3.027319,3.301458,2.935025,3.263179,3.263179,4497265
2016-02-22,3.271124,3.990183,3.245064,3.970100,3.970100,10642680
2016-02-23,4.018470,4.207740,3.841309,3.989010,3.989010,9554841
2016-02-24,4.001750,4.477971,3.934055,4.477971,4.477971,8204566
2016-02-25,4.442242,4.771325,3.983953,4.371500,4.371500,15375438
2016-02-26,4.323545,4.479279,4.139235,4.268486,4.268486,6867195
2016-02-27,4.298335,4.704764,4.267656,4.631918,4.631918,6417652
2016-02-28,4.617249,4.771383,4.496771,4.667256,4.667256,7108492
2016-02-29,4.658092,4.767902,4.370697,4.550147,4.550147,5491505
2016-03-01,4.537453,5.661565,4.514383,5.483371,5.483371,16548287
2016-03-02,5.468570,6.220038,5.278410,6.014060,6.014060,20694941
2016-03-03,5.997649,7.150627,5.912177,6.558570,6.558570,28448874
2016-03-04,6.520753,7.314262,5.957996,7.311692,7.311692,24957911
2016-03-05,7.286608,8.624228,7.007378,7.731661,7.731661,39656829
2016-03-06,7.872401,8.316470,7.021930,8.012177,8.012177,27530090
2016-03-07,8.044485,8.217137,6.526564,6.699369,6.699369,23904270
2016-03-08,6.720065,7.154902,6.203047,6.932702,6.932702,17969797
2016-03-09,6.894129,8.501199,6.822087,8.376513,8.376513,19389256
2016-03-10,8.364898,8.619226,7.697388,7.914450,7.914450,18798305
2016-03-11,7.856062,8.066129,7.279521,7.704414,7.704414,14600417
2016-03-12,7.737713,9.407926,7.707820,9.407926,9.407926,34033576
2016-03-13,9.391867,10.615111,9.362113,10.069566,10.069566,30549634
2016-03-14,10.095444,10.498601,8.057113,8.722140,8.722140,40894515
2016-03-15,9.106746,9.317848,8.438498,9.191748,9.191748,20068178
2016-03-16,9.199944,9.742230,8.767471,8.786596,8.786596,17077543
2016-03-17,8.813123,8.874500,7.223214,7.657200,7.657200,28780127
2016-03-18,7.676271,7.716435,5.890354,7.595898,7.595898,37265557
2016-03-19,7.737896,7.737896,6.752283,7.273085,7.273085,18465156
2016-03-20,7.263140,7.530769,6.609849,7.136791,7.136791,12206846
2016-03-21,7.125657,8.360518,7.030789,8.260182,8.260182,19893197
2016-03-22,8.270696,8.423368,7.863374,7.928833,7.928833,13875035
2016-03-23,7.966174,8.810574,7.909551,8.800553,8.800553,13716918
2016-03-24,8.818626,8.858844,7.654457,7.950042,7.950042,18455844
2016-03-25,7.967945,8.043638,7.451302,7.600425,7.600425,9750265
2016-03-26,7.617899,7.910011,7.491475,7.763707,7.763707,6668185
2016-03-27,7.772267,7.820446,7.153944,7.375381,7.375381,11853047
2016-03-28,7.384017,8.333661,7.369185,8.181792,8.181792,16263360
2016-03-29,8.242881,8.346364,7.972045,8.104853,8.104853,12296064
2016-03-30,8.069323,8.472000,7.978574,8.318533,8.318533,13467325
2016-03-31,8.295497,8.368329,7.880562,7.939497,7.939497,10420316
2016-04-01,7.937479,8.344765,7.936926,8.197639,8.197639,7993463
2016-04-02,8.174445,8.215350,8.011526,8.152164,8.152164,6102488
2016-04-03,8.172828,8.227720,8.088769,8.170394,8.170394,3924437
2016-04-04,8.168635,8.166913,7.702629,7.823096,7.823096,6730521
2016-04-05,7.861800,7.857393,7.158285,7.374143,7.374143,14522995
2016-04-06,7.382409,7.788980,7.285765,7.561673,7.561673,12028235
2016-04-07,7.568608,7.683346,7.071349,7.167047,7.167047,9583274
2016-04-08,7.172527,7.355545,6.836293,6.881613,6.881613,10379920
2016-04-09,6.863657,7.143089,6.420377,6.478774,6.478774,11466156
2016-04-10,6.478229,6.531238,5.278703,6.325717,6.325717,30164507
2016-04-11,6.330275,6.333008,5.627324,6.073916,6.073916,10637411
2016-04-12,6.070880,6.070880,5.015184,5.218279,5.218279,16260061
2016-04-13,5.217613,6.135930,4.956682,5.669876,5.669876,22133704
2016-04-14,5.691549,6.199674,5.654931,5.932409,5.932409,9612887
2016-04-15,5.931574,6.068602,5.693124,5.803140,5.803140,8574345
2016-04-16,5.798282,6.089665,5.712785,6.061321,6.061321,6961743
2016-04-17,6.070959,6.830470,6.027020,6.567266,6.567266,17368324
2016-04-18,6.583937,6.707112,5.985819,6.327731,6.327731,14764775
2016-04-19,6.355273,6.461769,5.975709,6.058311,6.058311,8967049
2016-04-20,6.039757,6.138547,5.787108,5.906090,5.906090,10907422
2016-04-21,5.897488,6.080049,5.561375,5.657150,5.657150,9325094
2016-04-22,5.690490,5.763478,5.332369,5.428038,5.428038,9236796
2016-04-23,5.407613,5.935825,5.370074,5.756673,5.756673,10108404
2016-04-24,5.755729,5.881026,5.502807,5.540718,5.540718,7469288
2016-04-25,5.545163,5.611897,4.997244,5.214925,5.214925,12591398
2016-04-26,5.195741,5.210667,4.853534,5.076898,5.076898,12125806
2016-04-27,5.070961,5.471973,5.018642,5.337715,5.337715,13244256
2016-04-28,5.324453,5.443400,4.907149,4.910337,4.910337,7924967
2016-04-29,4.933956,5.278187,4.906876,5.103189,5.103189,5996085
2016-04-30,5.100876,6.409704,5.100876,6.031602,6.031602,25027920
2016-05-01,6.004982,6.166961,5.770451,6.059247,6.059247,11447808
2016-05-02,6.091946,7.064682,6.057159,6.933079,6.933079,27982263
2016-05-03,6.934375,6.930593,6.326561,6.401698,6.401698,14756892
2016-05-04,6.450924,6.930584,6.401547,6.491360,6.491360,12151703
2016-05-05,6.479610,6.937845,6.419870,6.782234,6.782234,12628520
2016-05-06,6.770852,6.874484,6.263957,6.478126,6.478126,14908927
2016-05-07,6.456647,6.567639,6.384877,6.494670,6.494670,7489950
2016-05-08,6.496326,6.651996,6.187178,6.574411,6.574411,10420826
2016-05-09,6.582113,6.690604,6.389683,6.453172,6.453172,9081968
2016-05-10,6.442706,6.563509,6.425699,6.479906,6.479906,6452405
2016-05-11,6.528296,6.929610,6.497758,6.925989,6.925989,10578188
2016-05-12,6.925178,7.278855,6.829079,6.963789,6.963789,16712386
2016-05-13,6.966904,7.684628,6.935069,7.313009,7.313009,21769958
2016-05-14,7.311965,7.388460,6.826700,7.127236,7.127236,13091111
2016-05-15,7.126470,7.276369,6.918330,6.942888,6.942888,6424419
2016-05-16,6.947314,7.972890,6.947314,7.736357,7.736357,20138434
2016-05-17,7.751523,8.623024,7.702072,8.440907,8.440907,25739482
2016-05-18,8.427415,9.816867,8.428581,9.291804,9.291804,44812157
2016-05-19,9.280976,10.189641,9.152896,10.119699,10.119699,36832819
2016-05-20,10.176909,10.329626,9.206356,9.400620,9.400620,34845984
2016-05-21,9.437918,9.687142,9.044468,9.662186,9.662186,16993036
2016-05-22,9.679766,9.890658,9.490383,9.862686,9.862686,12384466
2016-05-23,9.858336,9.967948,9.111264,9.298543,9.298543,16469434
2016-05-24,9.190716,9.501483,8.235604,8.713592,8.713592,28442786
2016-05-25,8.755269,8.827266,7.998504,8.525148,8.525148,18678758
2016-05-26,8.518410,8.828416,8.211917,8.479127,8.479127,14163710
2016-05-27,8.451159,8.445398,7.174955,7.724680,7.724680,39319154
2016-05-28,7.750257,8.454695,7.093893,8.133010,8.133010,32329070
2016-05-29,8.282979,8.678657,8.053615,8.447606,8.447606,19561149
2016-05-30,8.430438,8.807248,8.402960,8.696898,8.696898,10069573
2016-05-31,8.709335,9.855149,8.603648,9.721221,9.721221,29302810
2016-06-01,9.743665,9.884347,9.311876,9.711125,9.711125,15585587
2016-06-02,9.704328,9.722076,9.447664,9.538291,9.538291,7274317
2016-06-03,9.541693,9.629234,9.128935,9.537608,9.537608,15829659
2016-06-04,9.549731,9.605594,9.244937,9.464389,9.464389,10877806
2016-06-05,9.479611,9.726431,9.345502,9.715656,9.715656,7708843
2016-06-06,9.733523,9.733108,9.519615,9.638973,9.638973,6032374
2016-06-07,9.646721,9.981429,9.558292,9.981429,9.981429,14733888
2016-06-08,9.978609,10.163389,9.829374,9.935019,9.935019,11674338
2016-06-09,9.943909,10.073439,9.916465,9.956161,9.956161,5709327
2016-06-10,9.940465,9.986023,9.689897,9.753576,9.753576,7933309
2016-06-11,9.753927,9.952034,9.621529,9.952034,9.952034,8538920
2016-06-12,9.948387,11.185368,9.948387,11.098055,11.098055,26935217
2016-06-13,11.118215,12.421119,11.056126,12.393649,12.393649,26771386
2016-06-14,12.400761,13.607386,12.243329,13.386142,13.386142,45637097
2016-06-15,13.394714,13.388075,12.474993,12.931938,12.931938,13664059
2016-06-16,12.937927,14.657449,12.939751,14.409715,14.409715,26967385
2016-06-17,14.453318,15.115316,9.450164,10.706587,10.706587,138844172
2016-06-18,10.707840,10.707840,6.937502,7.889361,7.889361,93257902
2016-06-19,7.775589,9.178457,7.405375,8.391084,8.391084,47862551
2016-06-20,8.392936,8.535002,7.225525,8.071652,8.071652,39639760
2016-06-21,8.058222,9.150688,7.693010,9.076257,9.076257,47231157
2016-06-22,9.003274,10.735582,8.856419,8.856419,8.856419,65598604
2016-06-23,8.937914,9.316422,8.481167,9.396867,9.396867,21166964
2016-06-24,9.400921,10.616018,9.770436,10.465206,10.465206,24339466
2016-06-25,10.443811,10.647609,10.235123,10.429354,10.429354,11232639
2016-06-26,10.413363,10.495728,10.122674,10.309811,10.309811,10977817
2016-06-27,10.278547,10.556253,10.266801,10.500605,10.500605,8315459
2016-06-28,10.533656,10.576821,8.780817,9.118251,9.118251,32529469
2016-06-29,9.117202,9.694401,8.777435,9.374963,9.374963,20058578
2016-06-30,9.368793,9.515272,9.119976,9.349164,9.349164,11854827
2016-07-01,9.331608,9.364495,8.834802,9.189831,9.189831,12984180
2016-07-02,9.202260,9.205951,9.002034,9.136271,9.136271,6769920
2016-07-03,9.130547,9.148927,8.730019,8.824122,8.824122,7972218
2016-07-04,8.805978,8.939202,8.568687,8.639752,8.639752,9748813
2016-07-05,8.629510,8.844878,7.351086,8.187177,8.187177,35126070
2016-07-06,8.159710,8.600326,7.952352,8.151196,8.151196,14041418
2016-07-07,8.156615,8.194354,7.551387,7.833101,7.833101,11938013
2016-07-08,7.837673,8.902897,7.692687,8.795523,8.795523,15468776
2016-07-09,8.813354,8.843458,8.282130,8.464299,8.464299,13319027
2016-07-10,8.460362,8.501505,8.322809,8.461586,8.461586,4234997
2016-07-11,8.456562,8.504674,7.904622,8.057160,8.057160,10090131
2016-07-12,8.047915,8.186521,8.029111,7.925912,7.925912,8386870
2016-07-13,7.918752,7.972821,7.894301,8.005260,8.005260,5119813
2016-07-14,8.078753,8.755077,8.078753,8.623474,8.623474,17692981
2016-07-15,8.612913,9.298601,8.588085,9.062481,9.062481,20351000
2016-07-16,9.038065,9.050576,8.790112,8.835911,8.835911,7920609
2016-07-17,8.813694,8.849181,8.342731,8.434392,8.434392,13546182
2016-07-18,8.445201,8.747156,8.256014,8.320313,8.320313,12013195
2016-07-19,8.329514,9.185641,8.305272,8.865481,8.865481,16580192
2016-07-20,8.843431,9.877138,8.830369,9.403066,9.403066,45484555
2016-07-21,9.410241,9.608634,9.075136,9.559241,9.559241,18616366
2016-07-22,9.564380,11.307940,9.485552,11.183752,11.183752,57040048
2016-07-23,11.186499,11.364531,10.716781,10.907475,10.907475,24782379
2016-07-24,10.904501,11.012509,9.394432,9.720571,9.720571,59279353
2016-07-25,9.715919,10.581094,9.660168,10.558684,10.558684,27986721
2016-07-26,10.543422,10.579820,8.934328,9.120265,9.120265,71830823
2016-07-27,9.166667,10.164860,9.006011,9.809300,9.809300,44067145
2016-07-28,9.814064,9.863457,9.499430,9.760316,9.760316,18697393
2016-07-29,9.754845,9.728345,9.535318,9.670899,9.670899,10644217
2016-07-30,9.673017,9.675963,9.418746,9.418746,9.418746,6838858
2016-07-31,9.402646,9.455631,8.728043,8.986682,8.986682,19251910
2016-08-01,9.000984,9.085457,8.300409,8.300409,8.300409,18206266
2016-08-02,8.305644,8.344347,6.143056,6.589636,6.589636,66594147
2016-08-03,6.656767,7.825434,6.668269,7.725253,7.725253,40509868
2016-08-04,7.738086,8.600853,7.614635,8.412921,8.412921,29065518
2016-08-05,8.394789,8.571516,8.188679,8.359143,8.359143,11849961
2016-08-06,8.352487,8.368478,7.869778,8.325249,8.325249,12786993
2016-08-07,8.308493,8.484774,8.247896,8.347307,8.347307,12661413
2016-08-08,8.348761,8.688396,8.322349,8.629729,8.629729,11477783
2016-08-09,8.652137,9.578988,8.624673,9.411452,9.411452,28175710
2016-08-10,9.400308,9.559392,9.218017,9.328724,9.328724,21584312
2016-08-11,9.324883,9.430152,8.971159,9.027025,9.027025,13516330
2016-08-12,9.025480,9.292075,8.967322,9.112254,9.112254,10591134
2016-08-13,9.105988,9.122002,8.905926,8.951957,8.951957,5832809
2016-08-14,8.961241,9.047346,8.589970,8.673433,8.673433,6725156
2016-08-15,8.678779,8.753134,8.546422,8.710614,8.710614,5824085
2016-08-16,8.718612,8.725289,8.483269,8.550583,8.550583,5412580
2016-08-17,8.545594,8.547740,8.242791,8.244748,8.244748,6773316
2016-08-18,8.240685,8.366849,8.164121,8.172707,8.172707,5269964
2016-08-19,8.165261,8.240082,8.163065,8.222061,8.222061,4123651
2016-08-20,8.223132,8.644305,8.222366,8.603534,8.603534,5693826
2016-08-21,8.608047,8.608430,8.409623,8.560534,8.560534,3335370
2016-08-22,8.565051,8.634031,8.433598,8.469840,8.469840,5018217
2016-08-23,8.482102,8.542522,8.260441,8.359681,8.359681,4918059
2016-08-24,8.354907,8.463920,8.320359,8.338496,8.338496,3342213
2016-08-25,8.334945,8.635544,8.327135,8.610614,8.610614,6483987
2016-08-26,8.606823,8.670101,8.488907,8.598158,8.598158,4459046
2016-08-27,8.597092,8.597092,8.479486,8.486108,8.486108,11500647
2016-08-28,8.485195,8.485195,8.315565,8.328355,8.328355,4041027
2016-08-29,8.317534,8.492990,8.220799,8.382021,8.382021,6204624
2016-08-30,8.388354,8.645201,8.374446,8.579538,8.579538,5517466
2016-08-31,8.586949,8.893779,8.532118,8.887840,8.887840,8431965
2016-09-01,8.886393,9.495472,8.870993,9.037748,9.037748,18121986
2016-09-02,9.014617,9.260905,8.947590,9.113000,9.113000,7048074
2016-09-03,9.112925,9.301535,8.536864,8.846449,8.846449,10050255
2016-09-04,8.842988,8.872705,8.632185,8.787827,8.787827,5432661
2016-09-05,8.788278,8.862483,8.715982,8.801833,8.801833,4299954
2016-09-06,8.808143,8.814369,8.606106,8.715405,8.715405,4731829
2016-09-07,8.719430,8.766672,8.635171,8.657895,8.657895,4584682
2016-09-08,8.656321,8.761156,8.435715,8.527546,8.527546,8669673
2016-09-09,8.577602,8.801808,8.562222,8.778004,8.778004,4602033
2016-09-10,8.785160,9.201582,8.695819,9.166478,9.166478,5439020
2016-09-11,9.196158,9.196158,8.739688,8.770460,8.770460,6624853
2016-09-12,8.773926,8.960474,8.754410,8.920498,8.920498,5608700
2016-09-13,8.916747,9.067146,8.910823,9.035479,9.035479,8872943
2016-09-14,9.024790,9.108109,8.957990,8.989821,8.989821,4293764
2016-09-15,9.004826,9.180965,9.003020,9.013819,9.013819,5519210
2016-09-16,9.030885,9.745891,8.992823,9.657565,9.657565,13400123
2016-09-17,9.659410,9.816936,9.570341,9.767403,9.767403,5727720
2016-09-18,9.758018,9.989462,9.342480,9.554378,9.554378,17241795
2016-09-19,9.558066,10.115040,9.543114,10.115040,10.115040,10613390
2016-09-20,10.134136,11.117334,10.062739,11.117334,11.117334,24598690
2016-09-21,11.120262,11.121119,10.109926,10.565147,10.565147,21980509
2016-09-22,10.485727,10.484922,9.519109,10.128135,10.128135,20934862
2016-09-23,10.097859,10.386915,10.048780,10.275396,10.275396,7065230
2016-09-24,10.268460,10.284415,9.774703,9.925929,9.925929,7572745
2016-09-25,9.906351,10.102899,9.863958,10.097033,10.097033,4072015
2016-09-26,10.149981,10.148417,9.844073,9.890552,9.890552,5563494
2016-09-27,9.922021,10.190050,9.921206,10.069419,10.069419,5251437
2016-09-28,10.076414,10.372952,10.058670,10.182405,10.182405,7853800
2016-09-29,10.183938,10.228639,10.085943,10.085943,10.085943,4621686
2016-09-30,10.087950,10.255727,10.042794,10.189383,10.189383,4584975
2016-10-01,10.172741,10.254334,10.051313,10.149241,10.149241,4878002
2016-10-02,10.155020,10.244164,10.126435,10.210164,10.210164,3155677
2016-10-03,10.212717,10.501675,10.241690,10.463094,10.463094,5800980
2016-10-04,10.461616,10.552133,10.385583,10.430513,10.430513,6558472
2016-10-05,10.435540,10.495989,10.222475,10.222475,10.222475,7748878
2016-10-06,10.215104,10.323280,9.975468,10.378925,10.378925,9725312
